"id" "time" "V1" "V2" "V3" "V4" "V5" "V6"
1 1 -2.44807798737224 -1.51062177572481 -1.83883429783083 1.05718225228245 0.699236313254431 0.297249456869172
1 2 -1.48964805255102 -1.09214496129536 -0.43273112210195 1.53808970936932 0.289660901681633 0.846981883380656
1 3 -0.436084896989898 -1.06856008299091 0.0185052996192929 2.2416600440425 1.42563576310964 1.23920453117087
1 4 -0.487731109387783 -0.42065791919867 -0.145459475915467 1.53488573113156 1.03393269961514 0.509591854869433
1 5 0.291169139554881 -0.964290353753395 -1.12856452353142 1.40434933727196 1.11265237581762 1.79537041282709
1 6 -0.211154146627116 -0.635517826141236 -0.834933645831215 0.384167616066612 1.63772349582172 0.0750094423960763
1 7 -0.923241683722835 -0.39458178259482 -0.393245433612511 1.1460457437768 0.517370648969044 0.649049731811924
1 8 -0.889936620951646 -2.45886450509856 -0.709873988011515 1.01385117981141 1.06930305660866 1.55496498806633
1 9 -2.59580242484206 -2.18418146912875 -1.44979958076597 1.05524398881161 2.0581134087037 1.21621420356312
1 10 -2.45945734008176 -1.71503282053285 -1.35987945592154 1.76624738831311 1.37166840208787 1.44295630268726
1 11 -1.06881897005075 -1.5863409637977 -1.31373224013769 0.902565817701318 0.712660263743658 1.18187844240599
1 12 -1.35509410233119 -0.194562531850795 -0.281836364532457 1.26180240561355 0.489642215547983 1.42962193798333
1 13 0.586741780240577 0.652481478523477 0.0493054238167986 0.334022424421885 -0.263275018394666 0.212456894252352
1 14 -3.91018679791508 -4.0768328947391 -2.82240186155845 -0.210663247829938 0.116578947359345 0.271622267076722
1 15 -3.84121164120907 -3.63544631519508 -3.52546903595885 1.5606839171757 1.88324042925041 1.77856981390833
1 16 -2.49846081778802 -1.63596488746005 -2.53486900774727 -0.154692734016582 0.812034451630834 -0.190888606565457
1 17 -1.9354664791531 -2.0285290583418 -2.42698440511772 1.00186605072568 0.772290492241879 1.72777550878421
1 18 -1.71047635281065 -1.95656596889217 -2.98577573713514 1.46224616187995 1.52114706745286 0.91636786495895
1 19 -2.22301135834465 -2.09340633121948 -1.68534369629227 0.888531904825158 1.15930185824539 0.556079200679943
1 20 -1.41136047148237 -1.67872339564681 -1.23283363834156 0.775477948333622 0.436838782904088 0.518961451259414
1 21 -1.86205084960025 -1.45693367136985 -1.89085315436203 0.851568688637799 0.394953058798318 0.148742473849318
1 22 -2.60965962229785 2.55587590122075 -1.8376674998523 0.399074885843354 0.557158265358544 1.10916969225585
1 23 -2.15885995372206 -0.652032697400238 -1.05071287987518 0.441004225927186 0.0205672352863424 0.0995943779323147
1 24 -1.20159713297614 -0.970045227414489 -1.32770473815391 0.918091882130385 0.819887744602849 1.34488396324427
1 25 -0.186133284723051 0.273593801536983 0.507476183890414 1.52784250406157 0.743835134160123 1.32306380818114
1 26 0.668785450676989 1.25645991434001 4.65821642774157 0.115129363959983 -1.10496801739553 -0.834034934257914
1 27 0.636510958357598 1.24998352464428 0.248881299550234 -0.410420060446665 -0.97846114459382 -1.17802682987935
1 28 -0.319803652517286 -3.35148379440611 0.136184980969711 -1.64712084795287 -1.88532367060234 -2.19926216143321
1 29 0.60893975624517 0.682270225873687 0.548278082940281 -0.659196177482501 -0.410197234755363 -0.419303397794545
