"id" "y1" "times" "x1" "x2"
1 2.06207578106448 1 1.1488368970914 1.21525771323793
1 -2.51300434120408 2 0.7631319641334 -1.63438657975301
1 -0.100509731805042 3 -0.154226406303989 -0.309462556657334
1 0.606022592855208 4 -0.133435186663797 0.280997603106364
1 -0.00483233174436132 5 -0.156295121447025 -0.262102297741591
1 -1.62511053923741 6 -0.307632817341586 -0.0570019967497765
1 -1.22880462729553 7 -0.728048388201799 -0.689008838221599
1 -2.63977348561402 8 -0.735639819888836 0.531549248354948
1 -1.70599536664734 9 -0.103042511764045 0.684267781136107
1 2.56712617861076 10 1.04353695880978 1.46096792191265
1 2.75458380223663 11 1.77200744750801 0.116771966909225
1 1.72859129382112 12 1.66663332571759 -0.276324511489353
1 4.50238591037552 13 2.34451640672854 1.40213244789038
1 1.4171811845102 14 2.7549646087456 -0.391999888592555
1 0.639973157212694 15 2.01053596218702 -0.989877390540749
1 -0.355904535249778 16 0.316271299603874 -2.17562423535605
1 0.316938633886449 17 -0.877128681752633 -0.363493571075909
1 0.300201704097264 18 -1.24061209349536 -0.347255310274711
1 0.297053468055812 19 -0.857599729096096 0.943349035300771
1 -0.159406732779383 20 -0.585394609336239 -0.270620342937038
1 -1.21607047441795 21 -0.568726765619624 0.243085010379617
1 -1.66662395115046 22 -0.63094151078889 -0.300841313192195
1 -1.06696059442975 23 -1.13780295767392 -0.647144968015928
1 -4.51816293917821 24 -2.36598595149028 -1.63280778915011
1 -0.978582569851808 25 -2.36698182863584 1.28933463910653
1 -1.64780331846924 26 -0.734290429548196 1.83132904580595
1 -0.980274815078057 27 -0.456825184408796 -0.963568264673197
1 -3.15353477860596 28 -1.1718585577807 -0.486607327574217
1 -2.02621965943888 29 -1.49935792663756 -0.187077179102873
1 -0.204164017080744 30 -0.879042987997761 1.23104511257197
1 2.33006877389132 31 0.138599828183695 0.803492749105694
1 -0.877966705922094 32 0.606143706221192 0.181042895105058
1 0.177838572032275 33 0.579031775264133 -0.190491691688606
1 -0.614167687986738 34 -0.724159678536142 -2.12485804890826
1 -0.364659637386777 35 -1.56882846933614 0.205279046063316
1 -0.99005416040436 36 -1.10957761205179 0.639574707081067
1 -1.13377890794681 37 -1.24821095661067 -0.747781994802091
1 -0.0104234976250093 38 -1.57938930720539 0.0130118046873232
1 -2.60217250153667 39 -1.13924515487669 0.758239970629205
1 0.488340279897131 40 -0.359956253347325 0.761157496096421
1 2.91875684102602 41 0.244372762412722 0.453355992414348
1 0.494409367926867 42 0.73497591100309 0.498162103786982
1 2.95615384322431 43 0.947493934436561 -0.0228263163382749
1 -0.39463665367941 44 0.827954264713478 -0.190677319839497
1 -2.17432669980623 45 -0.202901152471429 -1.64918977330901
1 -1.20915675944892 46 -0.249774702004973 1.22218174526068
1 0.190354364243887 47 0.0313600940663029 -0.475503523378378
1 0.00353402329794583 48 -0.55722310699737 -0.651731249422796
1 -1.41856365626703 49 -1.68780963773658 -1.45876979413538
1 -2.95999111380143 50 -2.40329469635792 -0.095836396232149
1 -2.01741663735124 51 -1.3807120134716 1.86129345933899
1 -1.29094825874002 52 0.397162665865281 1.63257901166329
1 0.243901195115498 53 1.50998235117871 0.652183618560131
1 4.00057966723091 54 2.10934808866528 0.530856166303111
1 1.19190804748474 55 2.34846292611122 -0.00223749814519741
1 2.4157047892198 56 1.23296645779914 -1.94598092657891
1 0.509116040205619 57 0.697388903538439 0.603538697712719
1 0.825817647742849 58 1.36573859681684 0.689771831393404
1 1.21066575742064 59 1.31432025853871 -0.635188546765886
1 -0.172259023897035 60 0.630690783689436 -0.691425831909712
1 -2.88798194110405 61 -0.711265161947561 -1.79645166345601
1 -2.48431434211614 62 -1.98180032032801 -0.797992675024846
1 -2.15903123159321 63 -3.28764524962796 -1.64913559614321
1 -3.36524138367377 64 -4.05146937403827 -0.0297167622365255
1 -4.84769532854119 65 -4.30227440080486 -0.414429284299716
1 -3.46652984875873 66 -3.71739214277609 1.34894572550281
1 0.412068238615742 67 -2.19729011348694 1.58760365030693
1 1.41601727445422 68 -0.161901621980806 2.29862827738502
1 3.24355450752277 69 1.6963247885327 1.42707589166927
1 2.82306735341459 70 2.36395689367261 0.0373417465209365
1 0.765321840621573 71 2.24889546770847 -0.230433276098591
1 2.92739184073559 72 2.70276026664713 0.974691242115244
1 2.94350135602042 73 3.41577114555176 0.474280860305095
1 5.19863110135603 74 3.75312769594896 0.214035273841337
1 1.73174467182777 75 2.47619651169506 -2.39886796686011
1 1.81186360994603 76 -0.31828255607575 -2.98259105502252
1 -3.60792726734677 77 -1.58435748076964 0.147684694474894
1 -3.6033244644119 78 -1.85727556068561 -0.593313204228767
1 -0.389362293129633 79 -1.44172480774855 1.19472362932389
1 0.400770592048441 80 -1.08898334323687 -0.328760950247467
1 0.268696109913923 81 -0.810977424222436 0.745375367979112
1 0.966588039602032 82 -0.740903297212707 -0.467018679608985
1 -0.735313925781625 83 -0.0692076701522211 1.54211196327965
1 1.008759253082 84 0.616214746700989 -0.0225547770448387
1 -0.523812512136987 85 0.0203578318645775 -1.02258177697783
1 0.981675048157604 86 0.191193325991419 1.10685624133008
1 3.40042074633469 87 0.525134180550765 -0.292110976453675
1 -0.494829042940395 88 -0.0711182832365195 -0.810132303743561
1 0.738518449485544 89 -0.273025593149424 0.288030716874385
1 0.632869183458745 90 -0.391665709306302 -0.434903641926328
1 -3.21575662471686 91 0.208420012478274 1.39168147495849
1 4.30481681549555 92 1.59806349523044 1.32602063477836
1 0.49529637389141 93 2.002988455778 -0.341461741284108
1 0.267870657528808 94 1.27110942555194 -1.00792560781207
1 0.193273189576422 95 -0.022812906102833 -1.46232217856396
1 0.0310668424398193 96 -0.185563693802167 0.872092768632404
1 -1.18301566680386 97 0.642926085001284 0.757042070598135
1 0.968147048862682 98 -0.0454664157935025 -1.80058980000481
1 -3.79601768007739 99 -1.52391319830497 -1.15775170439655
1 -2.62244992842471 100 -2.42762260082131 -0.662509134180402
1 -2.22990876976903 101 -3.29676365160438 -0.993741963573009
1 -1.54288549948201 102 -3.6102213326745 0.238435991778929
1 -4.08916342337541 103 -3.32123769817165 0.316056446138288
1 -1.4674689884202 104 -1.96694818375005 2.11479453127183
1 -1.56431619692516 105 -0.827906164457127 0.316678531998294
1 -0.0995772890277006 106 0.624992881404813 2.28648313281361
1 2.14259677497267 107 1.94305564147244 0.493508236997774
1 1.91944274927741 108 2.05731985097962 -0.190705845536872
1 0.533317463283692 109 1.30602389003601 -1.16103302498244
1 2.94231873448935 110 0.0464288044675033 -1.28132073781225
1 -0.362572855362157 111 0.0786386710202535 1.06939116305531
1 1.65131392554598 112 1.25530253389763 1.20897780311983
1 0.471543199392031 113 0.480748713962208 -2.30838368694341
1 0.0304441195227614 114 -0.447092024089863 0.205168985995413
1 -0.379898124100802 115 -0.0143458389632937 0.593382357985031
1 0.0245778786793098 116 1.08071713851017 1.44287961071423
1 3.88299717479582 117 2.84636856797528 1.94207920398447
1 1.59872507542329 118 4.51473492482477 1.37749041931808
1 4.89358396878583 119 5.37598523961501 0.414622944428175
1 4.58590346474212 120 5.82044959634879 0.448226429486152
1 6.45278943716208 121 5.23256543165336 -1.38091096508884
1 4.20542979012722 122 3.98450895137587 -1.08731421015735
1 3.06091262670538 123 3.93609144914462 0.775206598164113
1 4.85727047255926 124 3.06931300450024 -2.12642940804553
1 2.69981976967517 125 1.28454092346298 -1.4349774429546
1 0.152677858748219 126 -0.904766961300527 -2.68806711347887
1 -0.967756817594046 127 -2.19921603610647 -0.134741263004364
1 -2.31463826384885 128 -2.06005268814828 0.349531785437449
1 -1.32774768905486 129 -0.730007624701127 2.04599248696625
1 0.606144481537994 130 0.491173985472478 0.514503426945054
1 0.567413430114276 131 1.35877872519764 1.10808867313197
1 0.234437687752614 132 2.05133125151915 0.333080503394121
1 3.60782341385309 133 2.33382896946975 0.229895358976679
1 1.81654523941292 134 2.71511413124646 0.483975776065033
1 3.44347601029439 135 2.86504358838848 -0.120893950858071
1 3.06000466590323 136 2.76528285684498 -0.0785988158060938
1 2.81046302686731 137 2.43219361456286 -0.519452995677787
1 0.852229015449351 138 1.38691727150521 -1.41440449133336
1 0.660177973110509 139 0.630630847269132 -0.202158975190134
1 -1.32801868017718 140 0.0758095929915895 -0.808915677445536
1 1.031291191106 141 1.12087606239158 2.46438923629711
1 3.01935419194674 142 2.32662412509728 0.156725673806674
1 2.65036773332977 143 2.39899886759006 0.00244817280841436
1 2.21060995108683 144 1.83922954324408 -0.979339848034767
1 3.87955320283902 145 0.633908014964106 -1.33022074276702
1 -1.06897616377716 146 -1.05688653810362 -1.90045305958977
1 -1.63356285750272 147 -2.19162049799106 -0.478637730038647
1 -1.10752652704481 148 -2.02202554228401 0.674589467041441
1 1.15373526081369 149 -0.31799784514459 2.44197186673213
1 3.38363136547381 150 2.25580246646793 2.56318490818093
1 2.55454869796226 151 3.39561446293643 -0.0365227010543704
1 3.60639900342284 152 2.58333114459958 -1.38943583567579
1 -0.295691782026816 153 0.830043504436053 -1.9627493927155
1 -0.579982684538232 154 0.0181175589605017 0.134270246550343
1 2.76944585188632 155 0.991577672458073 1.59357427394431
1 2.72018597257783 156 2.45378563620021 1.29308611784281
1 2.75459086674559 157 3.61866684443767 1.01152700238198
1 5.88455134701265 158 4.74503439324797 1.16690986345349
1 4.97766235847993 159 4.83698486176888 -0.762131285719586
1 3.27545017916836 160 4.07272164834291 -0.731844495519556
